split_seed,dataset_id,model_id,alpha,outcome,candidate_count,safe_count,rejected_count,failed_count,v_cert,v_amb,coverage_rate,oracle_candidate,oracle_mean_total_ms,reference_candidate,reference_cryptographic_security_admitted,reference_execution_status,reference_decision_certificate_status,reference_latency_role,reference_mean_total_ms,oracle_speedup_vs_reference,latency_only_candidate,latency_only_status,latency_only_mean_total_ms,v2_oracle_candidate,v2_oracle_mean_total_ms,pre_security_v2_oracle_candidate,selection_changed
3,wdbc,linear_poly3,0.75,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,569.9358672588,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,569.9358672588,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452,deep_chain_8_scale45__rescale_aware,569.9358672588,default__rescale_aware,true
3,wdbc,linear_poly3,0.9,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,569.9358672588,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,569.9358672588,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452,deep_chain_8_scale45__rescale_aware,569.9358672588,default__rescale_aware,true
3,wdbc,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,800.5913296471,2.7111890776790144,short_chain_3__rescale_aware,REJECTED,148.4085936588,short_chain_6_scale38__baseline_non_rescale,295.2915885647,short_chain_6_scale38__baseline_non_rescale,false
3,wdbc,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,800.5913296471,2.7111890776790144,short_chain_3__rescale_aware,REJECTED,148.4085936588,short_chain_6_scale38__baseline_non_rescale,295.2915885647,short_chain_6_scale38__baseline_non_rescale,false
3,wdbc,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,800.5913296471,2.7111890776790144,short_chain_3__rescale_aware,REJECTED,148.4085936588,short_chain_6_scale38__baseline_non_rescale,295.2915885647,short_chain_6_scale38__baseline_non_rescale,false
3,wdbc,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,800.5913296471,2.7111890776790144,short_chain_3__rescale_aware,REJECTED,148.4085936588,short_chain_6_scale38__baseline_non_rescale,295.2915885647,short_chain_6_scale38__baseline_non_rescale,false
3,wdbc,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,800.5913296471,2.7111890776790144,short_chain_3__rescale_aware,REJECTED,148.4085936588,short_chain_6_scale38__baseline_non_rescale,295.2915885647,short_chain_6_scale38__baseline_non_rescale,false
4,banknote,linear_poly3,0.1,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,397.2794753366,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,397.2794753366,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478,deep_chain_8_scale45__rescale_aware,397.2794753366,default__rescale_aware,true
4,banknote,linear_poly3,0.25,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,397.2794753366,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,397.2794753366,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478,deep_chain_8_scale45__rescale_aware,397.2794753366,default__rescale_aware,true
4,banknote,linear_poly3,0.5,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,397.2794753366,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,397.2794753366,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478,deep_chain_8_scale45__rescale_aware,397.2794753366,default__rescale_aware,true
4,banknote,linear_poly3,0.75,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,397.2794753366,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,397.2794753366,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478,deep_chain_8_scale45__rescale_aware,397.2794753366,default__rescale_aware,true
4,banknote,linear_poly3,0.9,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,397.2794753366,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,397.2794753366,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478,deep_chain_8_scale45__rescale_aware,397.2794753366,default__rescale_aware,true
4,banknote,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,608.8593873171,2.7255851227780026,short_chain_3__rescale_aware,REJECTED,102.2445515756,short_chain_6_scale38__baseline_non_rescale,223.386671078,short_chain_6_scale38__baseline_non_rescale,false
4,banknote,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,608.8593873171,2.7255851227780026,short_chain_3__rescale_aware,REJECTED,102.2445515756,short_chain_6_scale38__baseline_non_rescale,223.386671078,short_chain_6_scale38__baseline_non_rescale,false
4,banknote,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,608.8593873171,2.7255851227780026,short_chain_3__rescale_aware,REJECTED,102.2445515756,short_chain_6_scale38__baseline_non_rescale,223.386671078,short_chain_6_scale38__baseline_non_rescale,false
4,banknote,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,608.8593873171,2.7255851227780026,short_chain_3__rescale_aware,REJECTED,102.2445515756,short_chain_6_scale38__baseline_non_rescale,223.386671078,short_chain_6_scale38__baseline_non_rescale,false
4,banknote,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,608.8593873171,2.7255851227780026,short_chain_3__rescale_aware,REJECTED,102.2445515756,short_chain_6_scale38__baseline_non_rescale,223.386671078,short_chain_6_scale38__baseline_non_rescale,false
4,digits_binary,linear_poly3,0.1,SELECTED,14,4,8,2,264,6,0.9777777777777777,deep_chain_8_scale45__rescale_aware,573.4148254296,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,573.4148254296,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407,deep_chain_8_scale45__rescale_aware,573.4148254296,default__rescale_aware,true
4,digits_binary,linear_poly3,0.25,SELECTED,14,4,8,2,264,6,0.9777777777777777,deep_chain_8_scale45__rescale_aware,573.4148254296,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,573.4148254296,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407,deep_chain_8_scale45__rescale_aware,573.4148254296,default__rescale_aware,true
4,digits_binary,linear_poly3,0.5,SELECTED,14,4,8,2,264,6,0.9777777777777777,deep_chain_8_scale45__rescale_aware,573.4148254296,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,573.4148254296,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407,deep_chain_8_scale45__rescale_aware,573.4148254296,default__rescale_aware,true
4,digits_binary,linear_poly3,0.75,SELECTED,14,4,8,2,264,6,0.9777777777777777,deep_chain_8_scale45__rescale_aware,573.4148254296,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,573.4148254296,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407,deep_chain_8_scale45__rescale_aware,573.4148254296,default__rescale_aware,true
4,digits_binary,linear_poly3,0.9,SELECTED,14,4,8,2,264,6,0.9777777777777777,deep_chain_8_scale45__rescale_aware,573.4148254296,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,573.4148254296,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407,deep_chain_8_scale45__rescale_aware,573.4148254296,default__rescale_aware,true
4,digits_binary,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,809.5723533296,2.7070404601050058,short_chain_3__rescale_aware,REJECTED,141.7705267778,short_chain_6_scale42__baseline_non_rescale,299.0617854667,short_chain_6_scale42__baseline_non_rescale,false
4,digits_binary,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,809.5723533296,2.7070404601050058,short_chain_3__rescale_aware,REJECTED,141.7705267778,short_chain_6_scale42__baseline_non_rescale,299.0617854667,short_chain_6_scale42__baseline_non_rescale,false
4,digits_binary,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,809.5723533296,2.7070404601050058,short_chain_3__rescale_aware,REJECTED,141.7705267778,short_chain_6_scale42__baseline_non_rescale,299.0617854667,short_chain_6_scale42__baseline_non_rescale,false
4,digits_binary,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,809.5723533296,2.7070404601050058,short_chain_3__rescale_aware,REJECTED,141.7705267778,short_chain_6_scale42__baseline_non_rescale,299.0617854667,short_chain_6_scale42__baseline_non_rescale,false
4,digits_binary,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,809.5723533296,2.7070404601050058,short_chain_3__rescale_aware,REJECTED,141.7705267778,short_chain_6_scale42__baseline_non_rescale,299.0617854667,short_chain_6_scale42__baseline_non_rescale,false
4,iris_binary,linear_poly3,0.1,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,401.8694972857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,401.8694972857,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714,deep_chain_8_scale45__rescale_aware,401.8694972857,default__rescale_aware,true
4,iris_binary,linear_poly3,0.25,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,401.8694972857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,401.8694972857,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714,deep_chain_8_scale45__rescale_aware,401.8694972857,default__rescale_aware,true
4,iris_binary,linear_poly3,0.5,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,401.8694972857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,401.8694972857,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714,deep_chain_8_scale45__rescale_aware,401.8694972857,default__rescale_aware,true
4,iris_binary,linear_poly3,0.75,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,401.8694972857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,401.8694972857,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714,deep_chain_8_scale45__rescale_aware,401.8694972857,default__rescale_aware,true
4,iris_binary,linear_poly3,0.9,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,401.8694972857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,401.8694972857,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714,deep_chain_8_scale45__rescale_aware,401.8694972857,default__rescale_aware,true
4,iris_binary,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,633.6283053571,2.884463737185636,short_chain_3__rescale_aware,REJECTED,108.3934025,short_chain_6_scale40__baseline_non_rescale,219.6693607857,short_chain_6_scale40__baseline_non_rescale,false
4,iris_binary,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,633.6283053571,2.884463737185636,short_chain_3__rescale_aware,REJECTED,108.3934025,short_chain_6_scale40__baseline_non_rescale,219.6693607857,short_chain_6_scale40__baseline_non_rescale,false
4,iris_binary,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,633.6283053571,2.884463737185636,short_chain_3__rescale_aware,REJECTED,108.3934025,short_chain_6_scale40__baseline_non_rescale,219.6693607857,short_chain_6_scale40__baseline_non_rescale,false
4,iris_binary,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,633.6283053571,2.884463737185636,short_chain_3__rescale_aware,REJECTED,108.3934025,short_chain_6_scale40__baseline_non_rescale,219.6693607857,short_chain_6_scale40__baseline_non_rescale,false
4,iris_binary,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,633.6283053571,2.884463737185636,short_chain_3__rescale_aware,REJECTED,108.3934025,short_chain_6_scale40__baseline_non_rescale,219.6693607857,short_chain_6_scale40__baseline_non_rescale,false
4,mnist_pool16,linear_poly3,0.1,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,920.1737724578,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,920.1737724578,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108,deep_chain_8_scale45__rescale_aware,920.1737724578,default__rescale_aware,true
4,mnist_pool16,linear_poly3,0.25,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,920.1737724578,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,920.1737724578,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108,deep_chain_8_scale45__rescale_aware,920.1737724578,default__rescale_aware,true
4,mnist_pool16,linear_poly3,0.5,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,920.1737724578,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,920.1737724578,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108,deep_chain_8_scale45__rescale_aware,920.1737724578,default__rescale_aware,true
4,mnist_pool16,linear_poly3,0.75,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,920.1737724578,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,920.1737724578,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108,deep_chain_8_scale45__rescale_aware,920.1737724578,default__rescale_aware,true
4,mnist_pool16,linear_poly3,0.9,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,920.1737724578,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,920.1737724578,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108,deep_chain_8_scale45__rescale_aware,920.1737724578,default__rescale_aware,true
4,mnist_pool16,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1205.0149660321,2.684406094630246,short_chain_3__rescale_aware,REJECTED,232.687170988,short_chain_6_scale42__baseline_non_rescale,448.8944383052,short_chain_6_scale42__baseline_non_rescale,false
4,mnist_pool16,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1205.0149660321,2.684406094630246,short_chain_3__rescale_aware,REJECTED,232.687170988,short_chain_6_scale42__baseline_non_rescale,448.8944383052,short_chain_6_scale42__baseline_non_rescale,false
4,mnist_pool16,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1205.0149660321,2.684406094630246,short_chain_3__rescale_aware,REJECTED,232.687170988,short_chain_6_scale42__baseline_non_rescale,448.8944383052,short_chain_6_scale42__baseline_non_rescale,false
4,mnist_pool16,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1205.0149660321,2.684406094630246,short_chain_3__rescale_aware,REJECTED,232.687170988,short_chain_6_scale42__baseline_non_rescale,448.8944383052,short_chain_6_scale42__baseline_non_rescale,false
4,mnist_pool16,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1205.0149660321,2.684406094630246,short_chain_3__rescale_aware,REJECTED,232.687170988,short_chain_6_scale42__baseline_non_rescale,448.8944383052,short_chain_6_scale42__baseline_non_rescale,false
4,wdbc,linear_poly3,0.1,SELECTED,14,4,8,2,83,2,0.9764705882352941,deep_chain_8_scale45__rescale_aware,570.9892536824,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,570.9892536824,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882,deep_chain_8_scale45__rescale_aware,570.9892536824,default__rescale_aware,true
4,wdbc,linear_poly3,0.25,SELECTED,14,4,8,2,83,2,0.9764705882352941,deep_chain_8_scale45__rescale_aware,570.9892536824,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,570.9892536824,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882,deep_chain_8_scale45__rescale_aware,570.9892536824,default__rescale_aware,true
4,wdbc,linear_poly3,0.5,SELECTED,14,4,8,2,83,2,0.9764705882352941,deep_chain_8_scale45__rescale_aware,570.9892536824,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,570.9892536824,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882,deep_chain_8_scale45__rescale_aware,570.9892536824,default__rescale_aware,true
4,wdbc,linear_poly3,0.75,SELECTED,14,4,8,2,83,2,0.9764705882352941,deep_chain_8_scale45__rescale_aware,570.9892536824,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,570.9892536824,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882,deep_chain_8_scale45__rescale_aware,570.9892536824,default__rescale_aware,true
4,wdbc,linear_poly3,0.9,SELECTED,14,4,8,2,83,2,0.9764705882352941,deep_chain_8_scale45__rescale_aware,570.9892536824,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,570.9892536824,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882,deep_chain_8_scale45__rescale_aware,570.9892536824,default__rescale_aware,true
4,wdbc,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,829.3781090471,2.737387166148129,short_chain_3__rescale_aware,REJECTED,151.4277844,short_chain_6_scale40__baseline_non_rescale,302.9816605059,short_chain_6_scale40__baseline_non_rescale,false
4,wdbc,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,829.3781090471,2.737387166148129,short_chain_3__rescale_aware,REJECTED,151.4277844,short_chain_6_scale40__baseline_non_rescale,302.9816605059,short_chain_6_scale40__baseline_non_rescale,false
4,wdbc,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,829.3781090471,2.737387166148129,short_chain_3__rescale_aware,REJECTED,151.4277844,short_chain_6_scale40__baseline_non_rescale,302.9816605059,short_chain_6_scale40__baseline_non_rescale,false
4,wdbc,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,829.3781090471,2.737387166148129,short_chain_3__rescale_aware,REJECTED,151.4277844,short_chain_6_scale40__baseline_non_rescale,302.9816605059,short_chain_6_scale40__baseline_non_rescale,false
4,wdbc,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,829.3781090471,2.737387166148129,short_chain_3__rescale_aware,REJECTED,151.4277844,short_chain_6_scale40__baseline_non_rescale,302.9816605059,short_chain_6_scale40__baseline_non_rescale,false
