split_seed,dataset_id,model_id,alpha,selection_metric,oracle_outcome,planner_outcome,oracle_candidate,planner_candidate,oracle_mean_total_ms,planner_mean_total_ms,oracle_candidate_count,planner_candidate_count,oracle_safe_count,planner_safe_count,oracle_rejected_count,planner_rejected_count,oracle_failed_count,planner_failed_count,safe_recall_defined,safe_recall,optimum_recall_defined,optimum_recall,latency_regret_defined,latency_regret,pruning_ratio,false_no_safe,planning_overhead_us
1,iris_binary,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,135.773407786,135.773407786,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,88.355
1,iris_binary,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,135.773407786,135.773407786,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,87.965
1,iris_binary,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,135.773407786,135.773407786,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.137
1,iris_binary,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,190.761249,194.705581357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0206768008585,0.636363636364,false,94.237
1,iris_binary,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,190.761249,194.705581357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0206768008585,0.636363636364,false,92.043
1,iris_binary,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,190.761249,194.705581357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0206768008585,0.636363636364,false,91.271
1,iris_binary,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,190.761249,194.705581357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0206768008585,0.636363636364,false,92.875
1,iris_binary,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,190.761249,194.705581357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0206768008585,0.636363636364,false,92.844
1,mnist_pool16,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,328.955249297,328.955249297,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,104.606
1,mnist_pool16,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,328.955249297,328.955249297,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,575.125
1,mnist_pool16,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,328.955249297,328.955249297,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,106.56
1,mnist_pool16,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,328.955249297,328.955249297,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,95.189
1,mnist_pool16,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,328.955249297,328.955249297,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,91.933
1,mnist_pool16,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,384.11764492,384.11764492,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,106.53
1,mnist_pool16,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,384.11764492,384.11764492,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,256.541
1,mnist_pool16,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,384.11764492,384.11764492,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,101.551
1,mnist_pool16,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,384.11764492,384.11764492,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,94.668
1,mnist_pool16,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,384.11764492,384.11764492,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,93.465
1,wdbc,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,198.300675459,198.300675459,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.077
1,wdbc,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,198.300675459,198.300675459,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,97.233
1,wdbc,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,198.300675459,198.300675459,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,90.63
1,wdbc,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,198.300675459,198.300675459,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,90.74
1,wdbc,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,198.300675459,198.300675459,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.839
1,wdbc,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,244.429
1,wdbc,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,101.65
1,wdbc,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,96.18
1,wdbc,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,99.957
1,wdbc,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,96.221
2,banknote,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,133.753465717,133.753465717,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.759
