split_seed,dataset_id,model_id,workload_id,numerator_arm_id,denominator_arm_id,pairs,geometric_mean_total_ratio,mean_paired_total_difference_ms,median_paired_total_difference_ms,p95_paired_total_difference_ms,geometric_mean_eval_only_ratio,mean_paired_eval_only_difference_ms,median_paired_eval_only_difference_ms,p95_paired_eval_only_difference_ms
4,digits_binary,linear_poly3,split_seed_4/digits_binary/linear_poly3,reference,direct,36,4.999189621087124,522.2406718611111,517.120198,606.600825,4.482975831952827,133.39172091666666,132.31476600000002,173.81873000000002
4,digits_binary,linear_poly3,split_seed_4/digits_binary/linear_poly3,reference,catalog,36,1.0086319825389252,3.5961863055555465,3.215269000000035,118.47890799999993,1.0052164650821906,0.7208513333333342,1.5954439999999863,44.70641100000003
4,digits_binary,mlp_square_linear_score,split_seed_4/digits_binary/mlp_square_linear_score,catalog,direct,36,1.9911350815304332,151.242587,148.802012,233.30062100000004,1.5939837712021203,46.654177861111116,42.80851199999999,91.58490300000001
4,digits_binary,mlp_square_linear_score,split_seed_4/digits_binary/mlp_square_linear_score,reference,direct,36,5.8721554423877445,740.7486041944444,720.340275,856.945268,5.8854422834901365,372.50478419444454,363.73442,447.12019499999997
4,digits_binary,mlp_square_linear_score,split_seed_4/digits_binary/mlp_square_linear_score,reference,catalog,36,2.949149707047634,589.5060171944446,577.357703,737.843437,3.692284946572302,325.8506063333334,322.14373199999994,418.76271800000006
4,iris_binary,linear_poly3,split_seed_4/iris_binary/linear_poly3,catalog,direct,36,4.983055110983771,343.0221001944445,333.405091,415.25255999999996,4.3508534505872065,115.19238213888889,110.196705,148.651609
4,iris_binary,linear_poly3,split_seed_4/iris_binary/linear_poly3,reference,direct,36,5.165773638935562,357.9433888333333,339.184402,537.0518089999999,4.792537089854198,132.65843002777774,124.226594,233.54396500000001
4,iris_binary,linear_poly3,split_seed_4/iris_binary/linear_poly3,reference,catalog,36,1.03666797253537,14.921288638888894,2.9776899999999955,172.33401400000002,1.1015165517026047,17.46604788888889,6.773280999999997,113.072127
4,iris_binary,mlp_square_linear_score,split_seed_4/iris_binary/mlp_square_linear_score,catalog,direct,36,1.9408363997825013,124.54313611111112,113.590397,189.186694,1.4920446592072285,41.095148944444446,31.777632000000004,93.957514
4,iris_binary,mlp_square_linear_score,split_seed_4/iris_binary/mlp_square_linear_score,reference,direct,36,5.319679218970356,557.33716675,560.1609950000001,644.010908,5.079943197513127,325.49469086111117,312.14266399999997,403.016123
4,iris_binary,mlp_square_linear_score,split_seed_4/iris_binary/mlp_square_linear_score,reference,catalog,36,2.7409209862132142,432.79403063888884,435.765074,548.241873,3.404685755326027,284.3995419166667,279.29315199999996,381.331227
4,mnist_pool16,linear_poly3,split_seed_4/mnist_pool16/linear_poly3,catalog,direct,36,4.864445059771666,826.2189488333335,804.1823920000002,1034.261317,4.47563433346062,151.4288601666666,146.17025299999997,225.10638999999998
4,mnist_pool16,linear_poly3,split_seed_4/mnist_pool16/linear_poly3,reference,direct,36,4.853224424930522,823.1946780000001,807.4651919999999,1004.5956100000001,4.497631348857351,152.70912499999997,145.146217,254.600009
4,mnist_pool16,linear_poly3,split_seed_4/mnist_pool16/linear_poly3,reference,catalog,36,0.9976933371220619,-3.0242708333333517,-9.945748999999978,206.61481200000003,1.004914837486226,1.2802648333333346,2.7458750000000123,76.84999600000003
4,mnist_pool16,mlp_square_linear_score,split_seed_4/mnist_pool16/mlp_square_linear_score,catalog,direct,36,2.026305385276854,246.52100502777773,235.072166,335.26493700000003,1.6226832589796063,62.83001280555555,53.733298999999974,98.61456899999999
4,mnist_pool16,mlp_square_linear_score,split_seed_4/mnist_pool16/mlp_square_linear_score,reference,direct,36,5.762852957361662,1136.0575820555557,1081.1787339999998,1545.809018,5.675958957469992,456.33796913888887,434.24146500000006,645.771486
4,mnist_pool16,mlp_square_linear_score,split_seed_4/mnist_pool16/mlp_square_linear_score,reference,catalog,36,2.8440199583116055,889.5365770277778,855.7197640000002,1234.897123,3.497884707973887,393.50795633333337,387.721455,574.53782
4,wdbc,linear_poly3,split_seed_4/wdbc/linear_poly3,catalog,direct,36,4.878203876532585,509.2283209722222,488.400223,652.971763,4.457662074587255,139.02678783333334,122.47707399999999,238.21263900000002
4,wdbc,linear_poly3,split_seed_4/wdbc/linear_poly3,reference,direct,36,4.682814392623131,481.8733019444444,463.824791,615.070923,4.144129755679688,124.40931291666668,119.75621999999998,184.984955
4,wdbc,linear_poly3,split_seed_4/wdbc/linear_poly3,reference,catalog,36,0.9599464292893931,-27.355019027777782,-23.464207999999985,76.61337600000002,0.9296644039719859,-14.617474916666671,-11.635449999999992,41.14787000000001
4,wdbc,mlp_square_linear_score,split_seed_4/wdbc/mlp_square_linear_score,catalog,direct,36,1.9913886535421363,158.48824386111113,146.46394999999998,214.83132099999997,1.583653971802381,49.434777972222236,42.100553000000005,84.99347300000001
4,wdbc,mlp_square_linear_score,split_seed_4/wdbc/mlp_square_linear_score,reference,direct,36,5.670398080526923,732.1242630277778,719.311564,902.42119,5.546565544427053,360.1580346111112,348.682711,447.210634
4,wdbc,mlp_square_linear_score,split_seed_4/wdbc/mlp_square_linear_score,reference,catalog,36,2.847459269410234,573.6360191666668,572.398937,703.516969,3.5023847653502362,310.7232566388889,309.01297999999997,385.20809299999996
