schema_version,provider_id,provider_commit,workload_id,model_digest,graph_digest,input_id,input_digest,split_role,context_or_key_id,pass_index,plaintext_output,decrypted_output,plaintext_decision,encrypted_decision,decision_margin_or_top_two_gap,numerical_error,decision_flip,provider_prediction,gate_status,security_status,raw_output_digest,provider,system,workload,arm,runtime,scheme,evidence_level,execution_status,actual_output_available,decision_output_available,contexts_keysets,unique_inputs,raw_output_rows,compile_time_ms,tuning_time_ms,keygen_time_ms,encryption_time_ms,evaluation_time_ms,decryption_time_ms,total_time_ms,rms_error,max_absolute_error,validation_flips,audit_flips,gate_state,security_state,portability_state,output_manifest
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_22,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41297.474765,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,598.487758,NOT_SEPARATELY_RECORDED,13809.004617999999,1.588804617393826e-06,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_23,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,42615.192176000004,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,621.088331,NOT_SEPARATELY_RECORDED,14117.873755999999,8.751721285027433e-07,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_24,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41676.758175,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,599.86363,NOT_SEPARATELY_RECORDED,14238.100161,3.544055298695392e-07,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_25,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,42089.827368,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,643.67835,NOT_SEPARATELY_RECORDED,14001.447831,1.647814027394234e-07,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_26,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,42354.460492,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,602.723121,NOT_SEPARATELY_RECORDED,13938.671326,9.85884505903551e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_27,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,43792.360016000006,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,644.303328,NOT_SEPARATELY_RECORDED,14854.206359999998,3.781307391281537e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_28,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,42633.113914,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,606.928276,NOT_SEPARATELY_RECORDED,13852.746715000001,1.546476712079627e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_29,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41980.455265000004,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,677.429738,NOT_SEPARATELY_RECORDED,18220.395242,1.2797916168579824e-06,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_30,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,42011.898242999996,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,696.387088,NOT_SEPARATELY_RECORDED,13680.329456000001,1.3194003007931477e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_31,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,43946.359135,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,690.430546,NOT_SEPARATELY_RECORDED,13901.344129,1.01562446446205e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_32,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41419.400471,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,697.999665,NOT_SEPARATELY_RECORDED,14528.612045,1.0046398981033553e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_33,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,43085.224496999996,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,709.440163,NOT_SEPARATELY_RECORDED,14313.791951000001,7.595094142406513e-10,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_34,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41492.868066,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1118.949477,NOT_SEPARATELY_RECORDED,14706.366801,4.72372877892137e-10,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_35,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41522.101431,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1101.445933,NOT_SEPARATELY_RECORDED,14329.995659,2.469148446562503e-10,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_36,SEAL_HEVM,CKKS,2,FAIL,false,False,1,NOT_REPORTED,0,44749.900012,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_REPORTED,NOT_SEPARATELY_RECORDED,13808.632088,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_37,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41960.861563,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,876.707508,NOT_SEPARATELY_RECORDED,14580.802212,5.835186453422107e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_38,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,44023.583863,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,860.079134,NOT_SEPARATELY_RECORDED,14120.861663,5.452553611492089e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_39,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41888.409963,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1197.667761,NOT_SEPARATELY_RECORDED,14998.204422,2.1316939272856696e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_40,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,42867.982178,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1228.233205,NOT_SEPARATELY_RECORDED,14950.163967,1.6453910541107245e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_41,SEAL_HEVM,CKKS,2,FAIL,false,False,1,NOT_REPORTED,0,43040.06376600001,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_REPORTED,NOT_SEPARATELY_RECORDED,12957.858422,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_42,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,43807.673905,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1203.316571,NOT_SEPARATELY_RECORDED,14386.813803000001,1.8911886862297224e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_43,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,41654.848571999995,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1235.914739,NOT_SEPARATELY_RECORDED,14790.546552,3.85792855376635e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_44,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,44434.034932,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1175.411012,NOT_SEPARATELY_RECORDED,14978.163998,3.905746086365372e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_45,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,42996.173594,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1484.651645,NOT_SEPARATELY_RECORDED,15094.200101,5.641818450037366e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
