partition,split_seed,dataset_id,model_id,alpha,margin_floor,status,failure_class,failure,validation_samples,v_cert,v_amb,coverage,protected_margin,output_error_budget,candidate_id,log_n,q_prime_count,p_prime_count,log_default_scale,declared_log_qp,security_headroom_bits,precision_target_bits,analysis_scale_bits,backend_scale_lift_bits
configuration_validation,4,mnist_pool16,linear_poly3,0.9,0.005,PLAN_OK,,,249,226,23,0.9076305220883534,0.005644299038000011,0.00507986913420001,synth_analysis_minimum_rescale_N13_Q7_S20_27521dec0a0e,13,7,1,20,173,44,11,18,2
configuration_validation,4,mnist_pool16,linear_poly3,0.9,0.01,PLAN_OK,,,249,204,45,0.8192771084337349,0.01006679818099998,0.009060118362899983,synth_analysis_minimum_rescale_N13_Q7_S20_0cee70833f67,13,7,1,20,173,44,10,18,2
configuration_validation,4,mnist_pool16,linear_poly3,0.9,0.05,PLAN_OK,,,249,70,179,0.28112449799196787,0.05018483762600001,0.04516635386340001,synth_analysis_minimum_rescale_N13_Q7_S20_3335cd064221,13,7,1,20,173,44,8,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,1.1636745400001036e-05,synth_analysis_minimum_rescale_N13_Q6_S23_f232e45ae67e,13,6,1,23,171,46,20,23,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,1.1636745400001036e-05,synth_analysis_minimum_rescale_N13_Q6_S23_ce34e58877c7,13,6,1,23,171,46,20,23,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,1.1636745400001036e-05,synth_analysis_minimum_rescale_N13_Q6_S23_fe7228b01a36,13,6,1,23,171,46,20,23,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,0.0005,PLAN_OK,,,249,248,1,0.9959839357429718,0.0005115753459999928,5.115753459999928e-05,synth_analysis_minimum_rescale_N13_Q6_S21_94bae800e27f,13,6,1,21,159,58,18,21,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,0.001,PLAN_OK,,,249,247,2,0.9919678714859438,0.001042341414999981,0.00010423414149999811,synth_analysis_minimum_rescale_N13_Q6_S20_c09cac9474b7,13,6,1,20,153,64,17,20,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,0.002,PLAN_OK,,,249,240,9,0.963855421686747,0.0020966404379999526,0.00020966404379999526,synth_analysis_minimum_rescale_N13_Q6_S20_f10fbcc054c9,13,6,1,20,153,64,16,19,1
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,0.005,PLAN_OK,,,249,221,28,0.8875502008032129,0.005032380389000002,0.0005032380389000002,synth_analysis_minimum_rescale_N13_Q6_S20_7f5fc91f6bd5,13,6,1,20,153,64,15,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.010129639459000028,0.0010129639459000028,synth_analysis_minimum_rescale_N13_Q6_S20_6a11248aa7b1,13,6,1,20,153,64,14,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.1,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.05158387162400002,0.005158387162400003,synth_analysis_minimum_rescale_N13_Q6_S20_4ddb3355f015,13,6,1,20,153,64,12,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,2.909186350000259e-05,synth_analysis_minimum_rescale_N13_Q6_S22_35a5b0789804,13,6,1,22,165,52,19,22,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,2.909186350000259e-05,synth_analysis_minimum_rescale_N13_Q6_S22_d2e0adddb0fc,13,6,1,22,165,52,19,22,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,2.909186350000259e-05,synth_analysis_minimum_rescale_N13_Q6_S22_5be7e52a59eb,13,6,1,22,165,52,19,22,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,0.0005,PLAN_OK,,,249,248,1,0.9959839357429718,0.0005115753459999928,0.0001278938364999982,synth_analysis_minimum_rescale_N13_Q6_S20_1a9e523b572e,13,6,1,20,153,64,17,20,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,0.001,PLAN_OK,,,249,247,2,0.9919678714859438,0.001042341414999981,0.00026058535374999525,synth_analysis_minimum_rescale_N13_Q6_S20_a0ad7906714a,13,6,1,20,153,64,16,19,1
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,0.002,PLAN_OK,,,249,240,9,0.963855421686747,0.0020966404379999526,0.0005241601094999881,synth_analysis_minimum_rescale_N13_Q6_S20_9f4b77336ad2,13,6,1,20,153,64,15,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,0.005,PLAN_OK,,,249,221,28,0.8875502008032129,0.005032380389000002,0.0012580950972500005,synth_analysis_minimum_rescale_N13_Q6_S20_a7c2dc0bca80,13,6,1,20,153,64,14,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.010129639459000028,0.002532409864750007,synth_analysis_minimum_rescale_N13_Q6_S20_7d6e4bdafb82,13,6,1,20,153,64,13,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.25,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.05158387162400002,0.012895967906000005,synth_analysis_minimum_rescale_N13_Q6_S20_62b97884523d,13,6,1,20,153,64,10,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,5.818372700000518e-05,synth_analysis_minimum_rescale_N13_Q6_S21_2fb5fab03810,13,6,1,21,159,58,18,21,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,5.818372700000518e-05,synth_analysis_minimum_rescale_N13_Q6_S21_842e73682800,13,6,1,21,159,58,18,21,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,5.818372700000518e-05,synth_analysis_minimum_rescale_N13_Q6_S21_a28f10c839b5,13,6,1,21,159,58,18,21,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,0.0005,PLAN_OK,,,249,248,1,0.9959839357429718,0.0005115753459999928,0.0002557876729999964,synth_analysis_minimum_rescale_N13_Q6_S20_f9496faf61ba,13,6,1,20,153,64,16,19,1
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,0.001,PLAN_OK,,,249,247,2,0.9919678714859438,0.001042341414999981,0.0005211707074999905,synth_analysis_minimum_rescale_N13_Q6_S20_4644072b97a9,13,6,1,20,153,64,15,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,0.002,PLAN_OK,,,249,240,9,0.963855421686747,0.0020966404379999526,0.0010483202189999763,synth_analysis_minimum_rescale_N13_Q6_S20_90c3b54b49b4,13,6,1,20,153,64,14,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,0.005,PLAN_OK,,,249,221,28,0.8875502008032129,0.005032380389000002,0.002516190194500001,synth_analysis_minimum_rescale_N13_Q6_S20_7fa1cc562e42,13,6,1,20,153,64,13,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.010129639459000028,0.005064819729500014,synth_analysis_minimum_rescale_N13_Q6_S20_dc8e14337659,13,6,1,20,153,64,12,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.5,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.05158387162400002,0.02579193581200001,synth_analysis_minimum_rescale_N13_Q6_S20_ed14743cc1ea,13,6,1,20,153,64,9,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,8.727559050000777e-05,synth_analysis_minimum_rescale_N13_Q6_S20_706152e427da,13,6,1,20,153,64,17,20,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,8.727559050000777e-05,synth_analysis_minimum_rescale_N13_Q6_S20_c0a93db41e76,13,6,1,20,153,64,17,20,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,8.727559050000777e-05,synth_analysis_minimum_rescale_N13_Q6_S20_26d8bbbd989d,13,6,1,20,153,64,17,20,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,0.0005,PLAN_OK,,,249,248,1,0.9959839357429718,0.0005115753459999928,0.0003836815094999946,synth_analysis_minimum_rescale_N13_Q6_S20_5436c46df00c,13,6,1,20,153,64,15,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,0.001,PLAN_OK,,,249,247,2,0.9919678714859438,0.001042341414999981,0.0007817560612499858,synth_analysis_minimum_rescale_N13_Q6_S20_7932a30ec6dd,13,6,1,20,153,64,14,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,0.002,PLAN_OK,,,249,240,9,0.963855421686747,0.0020966404379999526,0.0015724803284999644,synth_analysis_minimum_rescale_N13_Q6_S20_8181a0c3df63,13,6,1,20,153,64,13,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,0.005,PLAN_OK,,,249,221,28,0.8875502008032129,0.005032380389000002,0.0037742852917500014,synth_analysis_minimum_rescale_N13_Q6_S20_de5035c74911,13,6,1,20,153,64,12,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.010129639459000028,0.007597229594250021,synth_analysis_minimum_rescale_N13_Q6_S20_a31ce9ff0351,13,6,1,20,153,64,11,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.75,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.05158387162400002,0.038687903718000016,synth_analysis_minimum_rescale_N13_Q6_S20_6b2b8e720eee,13,6,1,20,153,64,9,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,0.00010473070860000933,synth_analysis_minimum_rescale_N13_Q6_S20_27bdc62d8327,13,6,1,20,153,64,17,20,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,0.00010473070860000933,synth_analysis_minimum_rescale_N13_Q6_S20_514950fd38a3,13,6,1,20,153,64,17,20,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,0.00010473070860000933,synth_analysis_minimum_rescale_N13_Q6_S20_8c0b6013be93,13,6,1,20,153,64,17,20,0
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,0.0005,PLAN_OK,,,249,248,1,0.9959839357429718,0.0005115753459999928,0.0004604178113999935,synth_analysis_minimum_rescale_N13_Q6_S20_167420b00ce6,13,6,1,20,153,64,15,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,0.001,PLAN_OK,,,249,247,2,0.9919678714859438,0.001042341414999981,0.000938107273499983,synth_analysis_minimum_rescale_N13_Q6_S20_61acc3c5c657,13,6,1,20,153,64,14,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,0.002,PLAN_OK,,,249,240,9,0.963855421686747,0.0020966404379999526,0.0018869763941999575,synth_analysis_minimum_rescale_N13_Q6_S20_aa3f76f25a54,13,6,1,20,153,64,13,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,0.005,PLAN_OK,,,249,221,28,0.8875502008032129,0.005032380389000002,0.004529142350100002,synth_analysis_minimum_rescale_N13_Q6_S20_325a5e415d3a,13,6,1,20,153,64,12,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.010129639459000028,0.009116675513100025,synth_analysis_minimum_rescale_N13_Q6_S20_71ac435a2a60,13,6,1,20,153,64,11,18,2
configuration_validation,4,mnist_pool16,mlp_square_linear_score,0.9,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.05158387162400002,0.04642548446160002,synth_analysis_minimum_rescale_N13_Q6_S20_c37a6ef66697,13,6,1,20,153,64,8,18,2
configuration_validation,4,wdbc,linear_poly3,0.1,0,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,4.281278680000056e-05,synth_analysis_minimum_rescale_N13_Q7_S20_b05f5a9d7391,13,7,1,20,173,44,17,20,0
configuration_validation,4,wdbc,linear_poly3,0.1,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,4.281278680000056e-05,synth_analysis_minimum_rescale_N13_Q7_S20_05a71d93cae2,13,7,1,20,173,44,17,20,0
configuration_validation,4,wdbc,linear_poly3,0.1,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,4.281278680000056e-05,synth_analysis_minimum_rescale_N13_Q7_S20_fe5f506e1e8f,13,7,1,20,173,44,17,20,0
configuration_validation,4,wdbc,linear_poly3,0.1,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0008175594289999699,8.175594289999699e-05,synth_analysis_minimum_rescale_N13_Q7_S20_b6a62bd94220,13,7,1,20,173,44,16,19,1
configuration_validation,4,wdbc,linear_poly3,0.1,0.001,PLAN_OK,,,85,83,2,0.9764705882352941,0.0019095325189999457,0.00019095325189999457,synth_analysis_minimum_rescale_N13_Q7_S20_41f4a3a87e06,13,7,1,20,173,44,15,18,2
configuration_validation,4,wdbc,linear_poly3,0.1,0.002,PLAN_OK,,,85,82,3,0.9647058823529412,0.0028272546659999787,0.0002827254665999979,synth_analysis_minimum_rescale_N13_Q7_S20_a4d06f151125,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.1,0.005,PLAN_OK,,,85,81,4,0.9529411764705882,0.007246988779999963,0.0007246988779999963,synth_analysis_minimum_rescale_N13_Q7_S20_067aa5d6233c,13,7,1,20,173,44,13,18,2
configuration_validation,4,wdbc,linear_poly3,0.1,0.01,PLAN_OK,,,85,79,6,0.9294117647058824,0.012333960507999953,0.0012333960507999954,synth_analysis_minimum_rescale_N13_Q7_S20_0fa3c7200a5b,13,7,1,20,173,44,12,18,2
configuration_validation,4,wdbc,linear_poly3,0.1,0.05,PLAN_OK,,,85,33,52,0.38823529411764707,0.050254090871999946,0.005025409087199995,synth_analysis_minimum_rescale_N13_Q7_S20_2c8cc383ba9a,13,7,1,20,173,44,10,18,2
configuration_validation,4,wdbc,linear_poly3,0.25,0,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0001070319670000014,synth_analysis_minimum_rescale_N13_Q7_S20_ab6a8dc5320b,13,7,1,20,173,44,16,19,1
configuration_validation,4,wdbc,linear_poly3,0.25,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0001070319670000014,synth_analysis_minimum_rescale_N13_Q7_S20_76495911c1ec,13,7,1,20,173,44,16,19,1
configuration_validation,4,wdbc,linear_poly3,0.25,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0001070319670000014,synth_analysis_minimum_rescale_N13_Q7_S20_db6726e2e0af,13,7,1,20,173,44,16,19,1
configuration_validation,4,wdbc,linear_poly3,0.25,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0008175594289999699,0.00020438985724999248,synth_analysis_minimum_rescale_N13_Q7_S20_4fa195643f33,13,7,1,20,173,44,15,18,2
configuration_validation,4,wdbc,linear_poly3,0.25,0.001,PLAN_OK,,,85,83,2,0.9764705882352941,0.0019095325189999457,0.0004773831297499864,synth_analysis_minimum_rescale_N13_Q7_S20_14703a793d2a,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.25,0.002,PLAN_OK,,,85,82,3,0.9647058823529412,0.0028272546659999787,0.0007068136664999947,synth_analysis_minimum_rescale_N13_Q7_S20_56cb2c49be5d,13,7,1,20,173,44,13,18,2
configuration_validation,4,wdbc,linear_poly3,0.25,0.005,PLAN_OK,,,85,81,4,0.9529411764705882,0.007246988779999963,0.0018117471949999908,synth_analysis_minimum_rescale_N13_Q7_S20_868ca6804611,13,7,1,20,173,44,12,18,2
configuration_validation,4,wdbc,linear_poly3,0.25,0.01,PLAN_OK,,,85,79,6,0.9294117647058824,0.012333960507999953,0.003083490126999988,synth_analysis_minimum_rescale_N13_Q7_S20_b15a54323120,13,7,1,20,173,44,11,18,2
configuration_validation,4,wdbc,linear_poly3,0.25,0.05,PLAN_OK,,,85,33,52,0.38823529411764707,0.050254090871999946,0.012563522717999986,synth_analysis_minimum_rescale_N13_Q7_S20_8a137ab5dfb7,13,7,1,20,173,44,9,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,0,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0002140639340000028,synth_analysis_minimum_rescale_N13_Q7_S20_1152dafff27c,13,7,1,20,173,44,15,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0002140639340000028,synth_analysis_minimum_rescale_N13_Q7_S20_676669edf130,13,7,1,20,173,44,15,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0002140639340000028,synth_analysis_minimum_rescale_N13_Q7_S20_91d30af98890,13,7,1,20,173,44,15,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0008175594289999699,0.00040877971449998496,synth_analysis_minimum_rescale_N13_Q7_S20_fdf5d509585e,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,0.001,PLAN_OK,,,85,83,2,0.9764705882352941,0.0019095325189999457,0.0009547662594999728,synth_analysis_minimum_rescale_N13_Q7_S20_3a3f62f6862f,13,7,1,20,173,44,13,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,0.002,PLAN_OK,,,85,82,3,0.9647058823529412,0.0028272546659999787,0.0014136273329999893,synth_analysis_minimum_rescale_N13_Q7_S20_3da5d6716de5,13,7,1,20,173,44,12,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,0.005,PLAN_OK,,,85,81,4,0.9529411764705882,0.007246988779999963,0.0036234943899999816,synth_analysis_minimum_rescale_N13_Q7_S20_f74b8260b111,13,7,1,20,173,44,11,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,0.01,PLAN_OK,,,85,79,6,0.9294117647058824,0.012333960507999953,0.006166980253999976,synth_analysis_minimum_rescale_N13_Q7_S20_68004d344666,13,7,1,20,173,44,10,18,2
configuration_validation,4,wdbc,linear_poly3,0.5,0.05,PLAN_OK,,,85,33,52,0.38823529411764707,0.050254090871999946,0.025127045435999973,synth_analysis_minimum_rescale_N13_Q7_S20_d0d6dedfb34a,13,7,1,20,173,44,8,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,0,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0003210959010000042,synth_analysis_minimum_rescale_N13_Q7_S20_48428fbfb50b,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0003210959010000042,synth_analysis_minimum_rescale_N13_Q7_S20_8782d6935fc5,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0003210959010000042,synth_analysis_minimum_rescale_N13_Q7_S20_057c2d0bb9c5,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0008175594289999699,0.0006131695717499774,synth_analysis_minimum_rescale_N13_Q7_S20_96a45cc11fa4,13,7,1,20,173,44,13,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,0.001,PLAN_OK,,,85,83,2,0.9764705882352941,0.0019095325189999457,0.0014321493892499593,synth_analysis_minimum_rescale_N13_Q7_S20_de3c71107b0d,13,7,1,20,173,44,12,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,0.002,PLAN_OK,,,85,82,3,0.9647058823529412,0.0028272546659999787,0.002120440999499984,synth_analysis_minimum_rescale_N13_Q7_S20_8b502af53135,13,7,1,20,173,44,11,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,0.005,PLAN_OK,,,85,81,4,0.9529411764705882,0.007246988779999963,0.0054352415849999725,synth_analysis_minimum_rescale_N13_Q7_S20_6364ffabd53e,13,7,1,20,173,44,10,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,0.01,PLAN_OK,,,85,79,6,0.9294117647058824,0.012333960507999953,0.009250470380999964,synth_analysis_minimum_rescale_N13_Q7_S20_d16006e75785,13,7,1,20,173,44,9,18,2
configuration_validation,4,wdbc,linear_poly3,0.75,0.05,PLAN_OK,,,85,33,52,0.38823529411764707,0.050254090871999946,0.03769056815399996,synth_analysis_minimum_rescale_N13_Q7_S20_a589ee65dc4d,13,7,1,20,173,44,7,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,0,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.000385315081200005,synth_analysis_minimum_rescale_N13_Q7_S20_738fc881079c,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.000385315081200005,synth_analysis_minimum_rescale_N13_Q7_S20_b762d29db5f0,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.000385315081200005,synth_analysis_minimum_rescale_N13_Q7_S20_6c51179827cf,13,7,1,20,173,44,14,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0008175594289999699,0.0007358034860999729,synth_analysis_minimum_rescale_N13_Q7_S20_503d4b5de5d4,13,7,1,20,173,44,13,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,0.001,PLAN_OK,,,85,83,2,0.9764705882352941,0.0019095325189999457,0.0017185792670999511,synth_analysis_minimum_rescale_N13_Q7_S20_3ef5308ff647,13,7,1,20,173,44,12,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,0.002,PLAN_OK,,,85,82,3,0.9647058823529412,0.0028272546659999787,0.0025445291993999807,synth_analysis_minimum_rescale_N13_Q7_S20_adf27d6f83af,13,7,1,20,173,44,11,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,0.005,PLAN_OK,,,85,81,4,0.9529411764705882,0.007246988779999963,0.0065222899019999675,synth_analysis_minimum_rescale_N13_Q7_S20_4152ea3db810,13,7,1,20,173,44,10,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,0.01,PLAN_OK,,,85,79,6,0.9294117647058824,0.012333960507999953,0.011100564457199957,synth_analysis_minimum_rescale_N13_Q7_S20_361f4c855c18,13,7,1,20,173,44,9,18,2
configuration_validation,4,wdbc,linear_poly3,0.9,0.05,PLAN_OK,,,85,33,52,0.38823529411764707,0.050254090871999946,0.045228681784799954,synth_analysis_minimum_rescale_N13_Q7_S20_61423706208a,13,7,1,20,173,44,7,18,2
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,0,PLAN_OK,,,85,85,0,1.0,0.0004872817859999934,4.8728178599999344e-05,synth_analysis_minimum_rescale_N13_Q6_S20_f69832003dcc,13,6,1,20,153,64,17,20,0
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004872817859999934,4.8728178599999344e-05,synth_analysis_minimum_rescale_N13_Q6_S20_ab3ac9725732,13,6,1,20,153,64,17,20,0
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004872817859999934,4.8728178599999344e-05,synth_analysis_minimum_rescale_N13_Q6_S20_60c787610775,13,6,1,20,153,64,17,20,0
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0008288653700000426,8.288653700000426e-05,synth_analysis_minimum_rescale_N13_Q6_S20_c180105f92e5,13,6,1,20,153,64,17,20,0
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,0.001,PLAN_OK,,,85,83,2,0.9764705882352941,0.001294246539999988,0.00012942465399999882,synth_analysis_minimum_rescale_N13_Q6_S20_5dac8f5b6d5d,13,6,1,20,153,64,16,19,1
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,0.002,PLAN_OK,,,85,79,6,0.9294117647058824,0.0025503094869999687,0.0002550309486999969,synth_analysis_minimum_rescale_N13_Q6_S20_8c2a78711431,13,6,1,20,153,64,15,18,2
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,0.005,PLAN_OK,,,85,67,18,0.788235294117647,0.0052137914790000295,0.000521379147900003,synth_analysis_minimum_rescale_N13_Q6_S20_d737a0124f4d,13,6,1,20,153,64,14,18,2
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,0.01,PLAN_OK,,,85,32,53,0.3764705882352941,0.010155101682000012,0.0010155101682000013,synth_analysis_minimum_rescale_N13_Q6_S20_c96804ee5844,13,6,1,20,153,64,13,18,2
configuration_validation,4,wdbc,mlp_square_linear_score,0.1,0.05,PLAN_OK,,,85,3,82,0.03529411764705882,0.051592074722,0.0051592074722,synth_analysis_minimum_rescale_N13_Q6_S20_e4818c9df324,13,6,1,20,153,64,11,18,2
configuration_validation,4,wdbc,mlp_square_linear_score,0.25,0,PLAN_OK,,,85,85,0,1.0,0.0004872817859999934,0.00012182044649999835,synth_analysis_minimum_rescale_N13_Q6_S20_8a664029b4c0,13,6,1,20,153,64,16,19,1
configuration_validation,4,wdbc,mlp_square_linear_score,0.25,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004872817859999934,0.00012182044649999835,synth_analysis_minimum_rescale_N13_Q6_S20_7c195fb3029f,13,6,1,20,153,64,16,19,1
configuration_validation,4,wdbc,mlp_square_linear_score,0.25,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004872817859999934,0.00012182044649999835,synth_analysis_minimum_rescale_N13_Q6_S20_d8950805481e,13,6,1,20,153,64,16,19,1
configuration_validation,4,wdbc,mlp_square_linear_score,0.25,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0008288653700000426,0.00020721634250001064,synth_analysis_minimum_rescale_N13_Q6_S20_1e5ded4e6966,13,6,1,20,153,64,15,18,2
configuration_validation,4,wdbc,mlp_square_linear_score,0.25,0.001,PLAN_OK,,,85,83,2,0.9764705882352941,0.001294246539999988,0.000323561634999997,synth_analysis_minimum_rescale_N13_Q6_S20_40b838a40635,13,6,1,20,153,64,15,18,2
configuration_validation,4,wdbc,mlp_square_linear_score,0.25,0.002,PLAN_OK,,,85,79,6,0.9294117647058824,0.0025503094869999687,0.0006375773717499922,synth_analysis_minimum_rescale_N13_Q6_S20_e2392f4e4611,13,6,1,20,153,64,14,18,2
